,Unnamed: 0,titulo,portal,sentiment
368,368,Três suspeitos são presos por morte de filha de Tyson Gay,Veja,neg
369,369,Candidatos à prefeitura de Mariana ignoram tragédia em propostas,Veja,neg
370,370,Pai da família brasileira esquartejada em Madri acumulava dívidas,Veja,neg
371,371,Tribunal de Contas da União vê omissão em tragédia de Mariana,Veja,neg
372,372,Justiça Federal quer perícia em área da Samarco,Veja,neg
373,373,Equipes ainda buscam dezenas de vítimas de terremoto na Itália,Veja,neg
374,374,Acordo de R$ 20 bi da Samarco para recuperar Rio Doce é anulado,Veja,neg
375,375,Quatro réus do incêndio na boate Kiss vão a júri popular,Veja,neg
376,376,"Governo de MG sabia de obra em barragem da Samarco, diz jornal",Veja,neg
377,377,Justiça aceita denúncia contra 14 acusados por queda de ciclovia,Veja,neg
378,378,MP denuncia 14 por mortes após queda de ciclovia no Rio,Veja,neg
379,379,STJ suspende acordo entre Samarco e União que previa fundo de R$ 20 bi,Veja,neg
380,380,Bombeiros encontram destroços de helicóptero em SP; 5 morreram,Veja,neg
381,381,"Obras na barragem causaram a tragédia de Mariana, diz relatório do MP",Veja,neg
382,382,"Mineradoras cogitaram evacuar Bento Rodrigues em 2012, aponta PF",Veja,neg
383,383,Carroção para Curitiba,Veja,neg
384,384,Falha nos freios pode ter causado acidente de ônibus que matou 18 estudantes em rodovia,Veja,neg
385,385,"Há exatos 44 anos, acidente entre trens matou mais de 20 estudantes de Mogi",Veja,neg
386,386,"Vale adulterou dados sobre volume de lama depositado, após rompimento de barragem",Veja,neg
387,387,MP recomenda que Samarco não volte a operar em Mariana,Veja,neg
388,388,Samarco dá primeiro passo para voltar a operar em Mariana,Veja,neg
389,389,Tragédia em Mariana: TRF homologa acordo entre Samarco e União,Veja,neg
390,390,"Ciclovia no Rio desabou porque só estava encaixada nos pilares, diz perícia do MP",Veja,neg
391,391,Justiça dá cinco dias para Samarco estancar vazamento de lama,Veja,neg
392,392,"Cinco meses após tragédia, rejeitos continuam vazando de barragem em Mariana, diz MP",Veja,neg
393,393,Tiros no Congresso americano,Veja,neg
394,394,STJ suspende inquérito que pede prisão preventiva de executivos da Samarco,Veja,neg
395,395,Grampos revelam que Samarco definiu com funcionários o que mostrar à PF,Veja,neg
396,396,Caso Kiss: MP pede arquivamento de inquérito contra prefeito,Veja,neg
397,397,Corpo é encontrado em Mariana quatro meses após rompimento de barragem,Veja,neg
398,398,"Justiça de Minas bloqueia R$ 500 mi da Samarco, Vale e BHP",Veja,neg
399,399,"Justiça de Minas bloqueia 475 milhões de reais da Samarco, Vale e BHP",Veja,neg
400,400,Polícia Civil faz buscas na sede da Samarco em BH,Veja,neg
401,401,"Em nova ação contra Samarco, MP cobra R$ 5 bilhões",Veja,neg
402,402,Famílias de mortos na Boate Kiss recorrem a corte internacional,Veja,neg
403,403,Sócio da boate Kiss pede indenização de R$ 528 mil ao Estado,Veja,neg
404,404,"Samarco pressionou por licença, diz projetista da barragem",Veja,neg
405,405,Estudo revela potencial ruptura de novas barragens em Mariana (MG),Veja,neg
406,406,Barragens não serão mais monitoradas por mineradoras,Veja,neg
407,407,"MP investiga destino de R$ 1,8 mi doado a vítimas de Mariana",Veja,neg
408,408,"Tragédia de Mariana: Após 41 dias do desastre, bombeiros encontram 17º corpo",Veja,neg
409,409,"Responsabilidade por Mariana também é do governo, diz ONU",Veja,neg
410,410,"Mais um corpo é encontrado em Mariana, mais de 1 mês após a tragédia",Veja,neg
411,411,Samarco rejeita acordo e MP entra na Justiça para conseguir indenização às vítimas,Veja,neg
412,412,ONU vai investigar tragédia de Mariana,Veja,neg
413,413,Dono da Kiss responsabiliza autoridades pela tragédia: ‘Deveria ter mais gente dando explicação’,Veja,neg
414,414,Justiça mineira determina que Samarco deposite R$ 1 bi para cobrir danos,Veja,neg
415,415,Cunha: decisão sobre impeachment é adiada,Veja,neg
416,416,Samarco paga primeira parcela do acordo de R$ 1 bi com o MP,Veja,neg
417,417,"Lama das barragens já matou 11 toneladas de peixes, diz Ibama",Veja,neg
418,418,Juiz de Mariana diz que Samarco age como um ‘botequim de esquina’,Veja,neg
419,419,Corpo é encontrado em Mariana três semanas após rompimento de barragem,Veja,neg
420,420,Vale é acusada de crimes ambientais por moradores de cidade mineira,Veja,neg
421,421,Tragédia em Mariana: barragem de Fundão tinha lama da Vale,Veja,neg
422,422,"Samarco não tinha plano de resgate e reação foi lenta, critica governador do ES",Veja,neg
423,423,Tragédia de Mariana espalha tensão por cidades mineradoras,Veja,neg
424,424,Tragédia de Mariana: lama que arrasou rios ameaça o ecossistema marinho,Veja,neg
425,425,Pimentel diz que ainda há risco de novos rompimentos em barragens de Mariana,Veja,neg
426,426,Tragédia em Mariana: Prefeito de cidade no ES ameaça bloquear estrada de ferro da Vale,Veja,neg
427,427,Tragédia em Mariana: para que não se repita,Veja,neg
428,428,"Para Defesa Civil de Minas, Bento Rodrigues deve acabar",Veja,neg
429,429,"‘Houve negligência’, diz promotor sobre tragédia em Mariana",Veja,neg
430,430,Bombeiros retomam buscas por desaparecidos na tragédia de Mariana,Veja,neg
431,431,"Tragédia em MG: sem sirene, mineradora alertou moradores por telefone",Veja,neg
432,432,Bombeiros vistoriam terceira barragem que corre risco de desabamento,Veja,neg
433,433,"“Obra tinha problema ou foi mal feita”, diz especialista sobre rompimento de barragem",Veja,neg
434,434,O tabuleiro de Cunha e Dilma,Veja,neg
435,435,Deslizamento mata 56 na Guatemala. Mais de 450 estão desaparecidos,Veja,neg
436,436,Ficha caindo,Veja,neg
437,437,Nova Orleans dá a volta por cima 10 anos após o Katrina,Veja,neg
438,438,"Bobbi Kristina será enterrada ao lado da mãe, Whitney Houston",Veja,neg
439,439,Nepal já não tem esperança de encontrar mais sobreviventes,Veja,neg
440,440,Nepal precisa de ajuda mundial,Veja,neg
441,441,Milhares de nepaleses esperam ajuda após terremoto,Veja,neg
442,442,"Tornado em SC: Dilma libera R$ 2,8 milhões e sobrevoa Xanxerê",Veja,neg
443,443,Tornado em Xanxerê: prejuízo chega a R$ 100 milhões,Veja,neg
444,444,Tornado em Xanxerê: prejuízo já supera R$ 19 milhões,Veja,neg
445,445,Tornado em Xanxerê: radar está quebrado há 3 meses,Veja,neg
446,446,Copiloto da Germanwings teria problemas de visão,Veja,neg
447,447,Tragédia nos Alpes: acidente eleva preocupação com avaliação psicológica de pilotos,Veja,neg
448,448,Tragédia nos Alpes: equipes retomam as buscas por corpos,Veja,neg
449,449,Ciclone devasta Vanuatu e deixa pelo menos oito mortos,Veja,neg
450,450,MP isenta pilotos na queda do avião de Campos,Veja,neg
451,451,"Tragédia na boate Kiss: dois anos depois, legislação não avança. E o trauma permanece",Veja,neg
452,452,Tragédia na boate Kiss: 2 anos e nenhum condenado,Veja,neg
453,453,Saiba como se proteger dos raios,Veja,neg
454,454,Helicóptero que caiu em Bertioga se envolveu em acidente em 2006,Veja,neg
455,455,Identificadas quatro vítimas da tragédia em Bertioga,Veja,neg
456,456,Colisão entre ônibus e caminhão mata sete no Piauí,Veja,neg
457,457,Corpos de vítimas de tragédia com ônibus escolar são velados,Veja,neg
458,458,Buscas por sobreviventes de nevascas no Nepal são encerradas,Veja,neg
459,459,Número de mortos por avalanche no Nepal sobe para 28,Veja,neg
460,460,Tempestade de neve mata 21 montanhistas no Nepal,Veja,neg
461,461,Número de mortos por ciclone sobe para 23 na Índia,Veja,neg
462,462,Terremoto deixa 8 mortos no Peru,Veja,neg
463,463,Filho de Eduardo Campos estreia em palanque do PSB,Veja,neg
464,464,MP pede prisão de dono de prédio que desabou em São Paulo,Veja,neg
465,465,Cenipa ouve familiares das vítimas e testemunhas de acidente em Santos,Veja,neg
466,466,"Abatida, mãe de Campos pergunta: ‘Por que ele, não eu?’",Veja,neg
467,467,Caixa-preta do avião de Campos é aberta pela Aeronáutica,Veja,neg
468,468,Tartarugas são achadas em terreno do acidente aéreo,Veja,neg
469,469,Última vítima do acidente em Santos deixa hospital,Veja,neg
470,470,Ouça o último contato do avião de Campos antes da queda,Veja,neg
471,471,Moradores relatam pânico com queda de avião,Veja,neg
472,472,Saiba quem são as vítimas do acidente aéreo em Santos,Veja,neg
473,473,Vídeo: Filhos gravaram homenagem de Dia dos Pais a Campos,Veja,neg
474,474,"Personalidades lamentam morte de Campos: ‘Perdi um amigo’, diz Fafá de Belém",Veja,neg
475,475,A trajetória de Eduardo Campos,Veja,neg
476,476,"Em nota, PSB lembra que Campos e Arraes morreram no mesmo dia",Veja,neg
477,477,Avião de Eduardo Campos pertencia a usineiro,Veja,neg
478,478,Tempestade solar quase causou ‘apagão geral’ na Terra,Veja,neg
479,479,Avião da Air Algérie cai no Mali sem deixar sobreviventes,Veja,neg
480,480,Ucrânia afirma que russos atrapalharam a investigação,Veja,neg
481,481,Investigadores examinam corpos de vítimas do MH17,Veja,neg
482,482,Corpos do voo MH17 são recolhidos na Ucrânia,Veja,neg
483,483,"Alvo de mais uma tragédia, Malaysia Airlines pode falir, diz analista",Veja,neg
484,484,Passageiro fez brincadeira com avião desaparecido antes de embarcar no voo MH-17,Veja,neg
485,485,Ucrânia diz que interceptações telefônicas envolvem a Rússia,Veja,neg
486,486,Avião abatido na Ucrânia: homenagens às vítimas,Veja,neg
487,487,Motorista morta em desabamento agiu para salvar a filha,Veja,neg
488,488,Bombeiros acham corpo da 2ª vítima de queda de viaduto,Veja,neg
489,489,Tragédia no caminho da Copa: viaduto que desabou em Belo Horizonte era passagem de seleções e torcedores,Veja,neg
490,490,Testemunhas começam a depor no processo da boate Kiss,Veja,neg
491,491,Protestos na Turquia após tragédia em mina,Veja,neg
492,492,Ban Ki-moon lamenta catástrofe no Afeganistão e oferece ajuda da ONU,Veja,neg
493,493,Deslizamento matou mais de 2.000 no Afeganistão,Veja,neg
494,494,Deslizamento deixa mais de 2.000 mortos no Afeganistão,Veja,neg
495,495,Deslizamento mata ao menos 350 no Afeganistão,Veja,neg
496,496,Bimotor desaparecido há 36 dias é encontrado no Pará,Veja,neg
497,497,Tragédia faz canal Discovery cancelar salto no Everest,Veja,neg
498,498,"Após dois meses, nível do Rio Madeira começa a diminuir",Veja,neg
499,499,Câmara aprova novas regras de prevenção de incêndio e extingue comandas em boates,Veja,neg
500,500,Silo de trigo desaba e deixa vinte feridos em Maceió,Veja,neg
501,501,Número de mortos em deslizamento nos EUA sobe para 30,Veja,neg
502,502,Rio Madeira bate recorde de cheia e afeta 66 mil pessoas,Veja,neg
503,503,Malaysia Airlines: Conheça os equipamentos de busca do avião desaparecido,Veja,neg
504,504,Número de desaparecidos em deslizamento cai para 22,Veja,neg
505,505,Número de mortos em deslizamento nos EUA sobe para 24,Veja,neg
506,506,Empresa de satélites deu passo decisivo para solucionar mistério do avião,Veja,neg
507,507,Autoridades buscam 108 pessoas após deslizamento em Washington,Veja,neg
508,508,Chuvas: Porto Velho está em estado de calamidade,Veja,neg
509,509,Avião desaparece durante voo entre Malásia e China,Veja,neg
510,510,Motorista que causou tragédia na Linha Amarela usava o celular no momento da colisão,Veja,neg
511,511,Morre quinta vítima da tragédia na Linha Amarela,Veja,neg
512,512,Encontrada 25ª vítima do temporal em Itaóca (SP),Veja,neg
513,513,Famílias de vítimas da boate Kiss passam a noite em vigília,Veja,neg
514,514,"Boate Kiss: 242 mortos, um ano, nenhum condenado",Veja,neg
515,515,A melancólica noite de Santa Maria,Veja,neg
516,516,População de Santa Maria luta para não deixar a tragédia cair no esquecimento,Veja,neg
517,517,"Raios, o fenômeno mais intenso do planeta",Veja,neg
518,518,42 sobreviventes da boate Kiss ainda lutam para respirar,Veja,neg
519,519,Itaóca: número de mortos pelas chuvas sobe para 18,Veja,neg
520,520,Chuvas deixam 73 cidades em emergência em MG,Veja,neg
521,521,Vagão com petróleo explode nos Estados Unidos,Veja,neg
522,522,Sobe para 24 número de mortos por chuvas no Espírito Santo,Veja,neg
523,523,Exército do Rio envia soldados para ajudar na chuva do ES,Veja,neg
524,524,A emoção erótica do brasileiro (e 20 motivos para evoluir),Veja,neg
525,525,Sobe para 14 o número de mortes no Espírito Santo,Veja,neg
526,526,Morre-se mais em acidentes de trânsito do que por câncer,Veja,neg
527,527,Prefeito de Nova Iguaçu quer remover “no peito” moradores de áreas de risco,Veja,neg
528,528,"Caso ressuscitasse no Rio de Janeiro do século 21, Maria Antonieta saberia o que dizer às vítimas das chuvas: ‘Se o povo não puder nadar, que use o helicóptero!’",Veja,neg
529,529,Rio tem três mortos pelas chuvas,Veja,neg
530,530,Corpo de operário é encontrado após 66 horas de buscas,Veja,neg
531,531,Estúdio adia ‘Velozes e Furiosos 7’ por tempo indeterminado,Veja,neg
532,532,Subprefeito é investigado por desabamento em São Mateus,Veja,neg
533,533,"Contra as chuvas, governo do Rio orienta moradores a correr",Veja,neg
534,534,Incêndio no Memorial destruiu 90% de auditório,Veja,neg
535,535,"Hidrantes do Memorial da América Latina falharam, segundo bombeiros",Veja,neg
536,536,Petrópolis enfrenta mais um transbordamento do Rio Quitandinha,Veja,neg
537,537,Chuva causa transtornos no Rio e deixa cidades em alerta,Veja,neg
538,538,Região Serrana do Rio terá mais um verão de improviso: casas e radares prometidos não foram entregues,Veja,neg
539,539,Número de mortes causadas por tufão nas Filipinas passa de 5 mil,Veja,neg
540,540,Dois vulcões entram em erupção na Indonésia,Veja,neg
541,541,Série de tornados deixa seis mortos nos EUA,Veja,neg
542,542,Rússia investiga acidente aéreo que matou 50,Veja,neg
543,543,A luta de médicos e enfermeiros nas Filipinas,Veja,neg
544,544,ONU e governo filipino divergem sobre número de mortos,Veja,neg
545,545,Número de mortos após tufão nas Filipinas sobe para 2 275,Veja,neg
546,546,"Depois de tufão, sobreviventes são deslocados nas Filipinas",Veja,neg
547,547,Tufão Haiyan chega ao Vietnã,Veja,neg
548,548,"No Vietnã, 700.000 deixam suas casas devido à aproximação do tufão Haiyan",Veja,neg
549,549,Ao menos 10 mil mortos após tufão nas Filipinas,Veja,neg
550,550,Ciclone com velocidade recorde atinge costa das Filipinas,Veja,neg
551,551,Filipinas: número de mortos em terremoto chega a 87,Veja,neg
552,552,Desabamento de prédio na Colômbia deixa 11 desaparecidos,Veja,neg
553,553,SC: 217 pessoas ainda sentem efeitos de fumaça tóxica,Veja,neg
554,554,Bombeiro que inalou fumaças tóxica segue em estado grave,Veja,neg
555,555,Paquistão: número de mortos em terremoto sobe para 515,Veja,neg
556,556,Prédio de 5 andares desaba na Índia,Veja,neg
557,557,Bombeiro está na UTI por causa de fumaça tóxica,Veja,neg
558,558,Temporais afetam 48 cidades do Paraná,Veja,neg
559,559,"Após tornado, Taquarituba decreta estado de calamidade",Veja,neg
560,560,Justiça bloqueia R$ 5 milhões em bens de construtora e donos do prédio que desabou em SP,Veja,neg
561,561,Fotos às vésperas de desabamento revelam estrutura frágil,Veja,neg
562,562,Violino que acalmou passageiros do Titanic é exposto,Veja,neg
563,563,Chefes de fiscalização de São Mateus são exonerados,Veja,neg
564,564,Vídeo registra terremoto e tornado no Japão,Veja,neg
565,565,MPT investiga construtora por irregularidades no contrato de operários,Veja,neg
566,566,Fiscal de obra que desabou nega ter recebido propina,Veja,neg
567,567,Dono de obra comprou imóvel por R$ 800 mil,Veja,neg
568,568,Fotos revelam início da construção de prédio que desabou,Veja,neg
569,569,Fotos mostram início de obra que desabou na Zona Leste,Veja,neg
570,570,Jade e Cacau: as heroínas de quatro patas na tragédia de São Mateus,Veja,neg
571,571,"Dono do prédio dizia ter acerto com a prefeitura, diz fiscal",Veja,neg
572,572,Planta de prédio em SP que desabou previa apenas um andar,Veja,neg
573,573,MP abre duas investigações sobre desabamento de prédio,Veja,neg
574,574,Obra de prédio que caiu havia sido paralisada por risco,Veja,neg
575,575,Depressão tropical Fernand mata 13 pessoas no México,Veja,neg
